record_id,row_index,image_rel,raw_score_text,qwen_raw_text,ocr_text,final_score,final_source,need_review,review_reason,manual_score,review_note
file_00258,4,score_annotation_export/score_crops/file_00258_row_04.png,6664561,12,12,12,qwen,FALSE,,,
file_00258,5,score_annotation_export/score_crops/file_00258_row_05.png,0,9,9,9,qwen,TRUE,low_box_conf,,
file_00259,0,score_annotation_export/score_crops/file_00259_row_00.png,555555333,1,1,1,qwen,FALSE,,,
file_00259,1,score_annotation_export/score_crops/file_00259_row_01.png,0,9,9,9,qwen,FALSE,,,
file_00259,2,score_annotation_export/score_crops/file_00259_row_02.png,62010,2,2,2,qwen,FALSE,,,
file_00259,3,score_annotation_export/score_crops/file_00259_row_03.png,55559,1,1,1,qwen,FALSE,,,
file_00260,0,score_annotation_export/score_crops/file_00260_row_00.png,0,1,1,1,qwen,TRUE,low_box_conf,,
file_00260,1,score_annotation_export/score_crops/file_00260_row_01.png,2020,811,811,811,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00260,2,score_annotation_export/score_crops/file_00260_row_02.png,5064645,44,44,44,qwen,TRUE,low_box_conf,,
file_00260,3,score_annotation_export/score_crops/file_00260_row_03.png,8258961,5,5,5,qwen,TRUE,low_box_conf,,
file_00260,4,score_annotation_export/score_crops/file_00260_row_04.png,0,12,12,12,qwen,TRUE,low_box_conf,,
file_00261,0,score_annotation_export/score_crops/file_00261_row_00.png,555555333,2,2,2,qwen,TRUE,low_box_conf,,
file_00261,1,score_annotation_export/score_crops/file_00261_row_01.png,5.655E+12,11,11,11,qwen,FALSE,,,
file_00261,2,score_annotation_export/score_crops/file_00261_row_02.png,5065945,1,1,1,qwen,FALSE,,,
file_00261,3,score_annotation_export/score_crops/file_00261_row_03.png,555555,1,1,1,qwen,FALSE,,,
file_00261,4,score_annotation_export/score_crops/file_00261_row_04.png,66601342,91,91,91,qwen,FALSE,,,
file_00261,5,score_annotation_export/score_crops/file_00261_row_05.png,445452,9,9,9,qwen,TRUE,low_box_conf,,
file_00261,6,score_annotation_export/score_crops/file_00261_row_06.png,0,1,1,1,qwen,FALSE,,,
file_00261,7,score_annotation_export/score_crops/file_00261_row_07.png,0,1,1,1,qwen,FALSE,,,
file_00261,8,score_annotation_export/score_crops/file_00261_row_08.png,6660145,909,909,909,qwen,FALSE,,,
file_00262,0,score_annotation_export/score_crops/file_00262_row_00.png,6665000,10,10,10,qwen,FALSE,,,
file_00262,1,score_annotation_export/score_crops/file_00262_row_01.png,2288991,210,210,210,qwen,FALSE,,,
file_00262,2,score_annotation_export/score_crops/file_00262_row_02.png,5555000,UNKNOWN,,,review_required,TRUE,no_valid|qwen_unknown,,
file_00262,3,score_annotation_export/score_crops/file_00262_row_03.png,333000000,40,40,40,qwen,FALSE,,,
file_00262,4,score_annotation_export/score_crops/file_00262_row_04.png,666666333,1,1,1,qwen,FALSE,,,
file_00263,0,score_annotation_export/score_crops/file_00263_row_00.png,0,5,5,5,qwen,FALSE,,,
file_00263,1,score_annotation_export/score_crops/file_00263_row_01.png,401101131,1,1,1,qwen,FALSE,,,
file_00263,2,score_annotation_export/score_crops/file_00263_row_02.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00264,0,score_annotation_export/score_crops/file_00264_row_00.png,5E+14,5,5,5,qwen,TRUE,low_box_conf,,
file_00264,1,score_annotation_export/score_crops/file_00264_row_01.png,253131111,6,6,6,qwen,TRUE,low_box_conf,,
file_00264,2,score_annotation_export/score_crops/file_00264_row_02.png,2281010,5,5,5,qwen,TRUE,low_box_conf,,
file_00264,3,score_annotation_export/score_crops/file_00264_row_03.png,6664545,269,269,269,qwen,TRUE,low_box_conf,,
file_00264,4,score_annotation_export/score_crops/file_00264_row_04.png,666666,15,15,15,qwen,TRUE,low_box_conf,,
file_00264,5,score_annotation_export/score_crops/file_00264_row_05.png,666,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00265,0,score_annotation_export/score_crops/file_00265_row_00.png,225,90,90,90,qwen,TRUE,qwen_raw_mismatch,,
file_00265,1,score_annotation_export/score_crops/file_00265_row_01.png,666222,2,2,2,qwen,FALSE,,,
file_00265,2,score_annotation_export/score_crops/file_00265_row_02.png,456000000,9,9,9,qwen,FALSE,,,
file_00265,3,score_annotation_export/score_crops/file_00265_row_03.png,22889,2,2,2,qwen,TRUE,qwen_raw_mismatch,,
file_00265,4,score_annotation_export/score_crops/file_00265_row_04.png,22866,3,3,3,qwen,TRUE,qwen_raw_mismatch,,
file_00265,5,score_annotation_export/score_crops/file_00265_row_05.png,555,50,50,50,qwen,TRUE,qwen_raw_mismatch,,
file_00265,6,score_annotation_export/score_crops/file_00265_row_06.png,55559,3,3,3,qwen,FALSE,,,
file_00265,7,score_annotation_export/score_crops/file_00265_row_07.png,22810,3,3,3,qwen,TRUE,qwen_raw_mismatch,,
file_00265,8,score_annotation_export/score_crops/file_00265_row_08.png,666111,19,19,19,qwen,FALSE,,,
file_00265,9,score_annotation_export/score_crops/file_00265_row_09.png,0,2,2,2,qwen,FALSE,,,
file_00266,0,score_annotation_export/score_crops/file_00266_row_00.png,666000000,10,10,10,qwen,TRUE,low_box_conf,,
file_00266,1,score_annotation_export/score_crops/file_00266_row_01.png,55559,189,189,189,qwen,TRUE,low_box_conf,,
file_00266,2,score_annotation_export/score_crops/file_00266_row_02.png,5555959,9,9,9,qwen,TRUE,low_box_conf,,
file_00266,3,score_annotation_export/score_crops/file_00266_row_03.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00266,4,score_annotation_export/score_crops/file_00266_row_04.png,0,4,4,4,qwen,TRUE,low_box_conf,,
file_00266,5,score_annotation_export/score_crops/file_00266_row_05.png,5555000,5,5,5,qwen,TRUE,low_box_conf,,
file_00267,0,score_annotation_export/score_crops/file_00267_row_00.png,222222,9,9,9,qwen,TRUE,low_box_conf,,
file_00267,1,score_annotation_export/score_crops/file_00267_row_01.png,222222,890,890,890,qwen,TRUE,low_box_conf,,
file_00267,2,score_annotation_export/score_crops/file_00267_row_02.png,55559,13,13,13,qwen,TRUE,low_box_conf,,
file_00267,3,score_annotation_export/score_crops/file_00267_row_03.png,2222,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00267,4,score_annotation_export/score_crops/file_00267_row_04.png,0,13,13,13,qwen,TRUE,low_box_conf,,
file_00267,5,score_annotation_export/score_crops/file_00267_row_05.png,222222,0,0,0,qwen,TRUE,low_box_conf,,
file_00268,0,score_annotation_export/score_crops/file_00268_row_00.png,3318959,9,9,9,qwen,TRUE,low_box_conf,,
file_00268,1,score_annotation_export/score_crops/file_00268_row_01.png,6665959,12,12,12,qwen,FALSE,,,
file_00268,2,score_annotation_export/score_crops/file_00268_row_02.png,4.555E+12,6,6,6,qwen,TRUE,low_box_conf,,
file_00268,3,score_annotation_export/score_crops/file_00268_row_03.png,6665959,1,1,1,qwen,TRUE,low_box_conf,,
file_00268,4,score_annotation_export/score_crops/file_00268_row_04.png,2.02001E+11,6,6,6,qwen,TRUE,low_box_conf,,
file_00268,5,score_annotation_export/score_crops/file_00268_row_05.png,5555956,1,1,1,qwen,FALSE,,,
file_00268,6,score_annotation_export/score_crops/file_00268_row_06.png,7772500,2,2,2,qwen,FALSE,,,
file_00268,7,score_annotation_export/score_crops/file_00268_row_07.png,7752500,22,22,22,qwen,FALSE,,,
file_00268,8,score_annotation_export/score_crops/file_00268_row_08.png,0,2,2,2,qwen,FALSE,,,
file_00269,0,score_annotation_export/score_crops/file_00269_row_00.png,65959,2,2,2,qwen,TRUE,low_box_conf,,
file_00269,1,score_annotation_export/score_crops/file_00269_row_01.png,0,2007,2007,2007,qwen,FALSE,,,
file_00269,2,score_annotation_export/score_crops/file_00269_row_02.png,0,96,96,96,qwen,FALSE,,,
file_00269,3,score_annotation_export/score_crops/file_00269_row_03.png,0,0,0,0,qwen,FALSE,,,
file_00269,4,score_annotation_export/score_crops/file_00269_row_04.png,0,2,2,2,qwen,FALSE,,,
file_00269,5,score_annotation_export/score_crops/file_00269_row_05.png,22810,0,0,0,qwen,TRUE,qwen_raw_mismatch,,
file_00270,0,score_annotation_export/score_crops/file_00270_row_00.png,0,1,1,1,qwen,TRUE,low_box_conf,,
file_00270,1,score_annotation_export/score_crops/file_00270_row_01.png,555333333,11,11,11,qwen,TRUE,low_box_conf,,
file_00270,2,score_annotation_export/score_crops/file_00270_row_02.png,2,2,2,2,qwen,TRUE,low_box_conf,,
file_00270,3,score_annotation_export/score_crops/file_00270_row_03.png,85991,2,2,2,qwen,FALSE,,,
file_00270,4,score_annotation_export/score_crops/file_00270_row_04.png,22810202,1,1,1,qwen,TRUE,low_box_conf,,
file_00270,5,score_annotation_export/score_crops/file_00270_row_05.png,4.55E+14,1,1,1,qwen,FALSE,,,
file_00270,6,score_annotation_export/score_crops/file_00270_row_06.png,0,9,9,9,qwen,FALSE,,,
file_00270,7,score_annotation_export/score_crops/file_00270_row_07.png,45591101,2,2,2,qwen,TRUE,low_box_conf,,
file_00270,8,score_annotation_export/score_crops/file_00270_row_08.png,0,3,3,3,qwen,FALSE,,,
file_00270,9,score_annotation_export/score_crops/file_00270_row_09.png,666444444,1,1,1,qwen,FALSE,,,
file_00271,0,score_annotation_export/score_crops/file_00271_row_00.png,222,216,216,216,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00271,1,score_annotation_export/score_crops/file_00271_row_01.png,4567474,9,9,9,qwen,TRUE,low_box_conf,,
file_00271,2,score_annotation_export/score_crops/file_00271_row_02.png,5.55E+14,1,1,1,qwen,TRUE,low_box_conf,,
file_00271,3,score_annotation_export/score_crops/file_00271_row_03.png,1095,10,10,10,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00271,4,score_annotation_export/score_crops/file_00271_row_04.png,888500075,1,1,1,qwen,TRUE,low_box_conf,,
file_00272,0,score_annotation_export/score_crops/file_00272_row_00.png,4444500,3,3,3,qwen,FALSE,,,
file_00272,1,score_annotation_export/score_crops/file_00272_row_01.png,44444545,4,4,4,qwen,TRUE,low_box_conf,,
file_00272,2,score_annotation_export/score_crops/file_00272_row_02.png,11141595,1,1,1,qwen,TRUE,low_box_conf,,
file_00272,3,score_annotation_export/score_crops/file_00272_row_03.png,5555959,2,2,2,qwen,FALSE,,,
file_00272,4,score_annotation_export/score_crops/file_00272_row_04.png,55559202,50,50,50,qwen,FALSE,,,
file_00272,5,score_annotation_export/score_crops/file_00272_row_05.png,555333333,2,2,2,qwen,TRUE,low_box_conf,,
file_00272,6,score_annotation_export/score_crops/file_00272_row_06.png,5555959,7,7,7,qwen,TRUE,low_box_conf,,
file_00272,7,score_annotation_export/score_crops/file_00272_row_07.png,0,7,7,7,qwen,FALSE,,,
file_00272,8,score_annotation_export/score_crops/file_00272_row_08.png,6665662,6,6,6,qwen,FALSE,,,
file_00272,9,score_annotation_export/score_crops/file_00272_row_09.png,555555333,0,0,0,qwen,TRUE,low_box_conf,,
file_00273,0,score_annotation_export/score_crops/file_00273_row_00.png,55559425,6,6,6,qwen,TRUE,low_box_conf,,
file_00273,1,score_annotation_export/score_crops/file_00273_row_01.png,5555945,169,169,169,qwen,TRUE,low_box_conf,,
file_00273,2,score_annotation_export/score_crops/file_00273_row_02.png,5555954,9,9,9,qwen,TRUE,low_box_conf,,
file_00273,3,score_annotation_export/score_crops/file_00273_row_03.png,0,0,0,0,qwen,FALSE,,,
file_00273,4,score_annotation_export/score_crops/file_00273_row_04.png,555000000,9,9,9,qwen,TRUE,low_box_conf,,
file_00273,5,score_annotation_export/score_crops/file_00273_row_05.png,50659,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00274,0,score_annotation_export/score_crops/file_00274_row_00.png,0,10,10,10,qwen,TRUE,qwen_raw_mismatch,,
file_00274,1,score_annotation_export/score_crops/file_00274_row_01.png,151384,2,2,2,qwen,FALSE,,,
file_00274,2,score_annotation_export/score_crops/file_00274_row_02.png,222,7,7,7,qwen,TRUE,qwen_raw_mismatch,,
file_00274,3,score_annotation_export/score_crops/file_00274_row_03.png,0,4,4,4,qwen,TRUE,low_box_conf,,
file_00274,4,score_annotation_export/score_crops/file_00274_row_04.png,5656656,0,0,0,qwen,TRUE,low_box_conf,,
file_00274,5,score_annotation_export/score_crops/file_00274_row_05.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00274,6,score_annotation_export/score_crops/file_00274_row_06.png,5.55E+14,6,6,6,qwen,TRUE,low_box_conf,,
file_00274,7,score_annotation_export/score_crops/file_00274_row_07.png,333333,1,1,1,qwen,TRUE,low_box_conf,,
file_00275,0,score_annotation_export/score_crops/file_00275_row_00.png,6604450,4,4,4,qwen,TRUE,low_box_conf,,
file_00275,1,score_annotation_export/score_crops/file_00275_row_01.png,0,135,135,135,qwen,FALSE,,,
file_00275,2,score_annotation_export/score_crops/file_00275_row_02.png,1252,29,29,29,qwen,TRUE,qwen_raw_mismatch,,
file_00275,3,score_annotation_export/score_crops/file_00275_row_03.png,555454,578,578,578,qwen,FALSE,,,
file_00275,4,score_annotation_export/score_crops/file_00275_row_04.png,595189,12,12,12,qwen,FALSE,,,
file_00275,5,score_annotation_export/score_crops/file_00275_row_05.png,456452,1,1,1,qwen,FALSE,,,
file_00276,0,score_annotation_export/score_crops/file_00276_row_00.png,85959,9,9,9,qwen,TRUE,low_box_conf,,
file_00276,1,score_annotation_export/score_crops/file_00276_row_01.png,327,7,7,7,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00276,2,score_annotation_export/score_crops/file_00276_row_02.png,5550505,1,1,1,qwen,FALSE,,,
file_00276,3,score_annotation_export/score_crops/file_00276_row_03.png,6665945,2,2,2,qwen,TRUE,low_box_conf,,
file_00276,4,score_annotation_export/score_crops/file_00276_row_04.png,650,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00276,5,score_annotation_export/score_crops/file_00276_row_05.png,80101,0,0,0,qwen,TRUE,low_box_conf,,
file_00276,6,score_annotation_export/score_crops/file_00276_row_06.png,50650659,0,0,0,qwen,TRUE,low_box_conf,,
file_00276,7,score_annotation_export/score_crops/file_00276_row_07.png,5555959,1,1,1,qwen,FALSE,,,
file_00276,8,score_annotation_export/score_crops/file_00276_row_08.png,555452,61,61,61,qwen,FALSE,,,
file_00276,9,score_annotation_export/score_crops/file_00276_row_09.png,622,3,3,3,qwen,TRUE,qwen_raw_mismatch,,
file_00277,0,score_annotation_export/score_crops/file_00277_row_00.png,5555945,9,9,9,qwen,TRUE,low_box_conf,,
file_00277,1,score_annotation_export/score_crops/file_00277_row_01.png,6665995,224,224,224,qwen,TRUE,low_box_conf,,
file_00277,2,score_annotation_export/score_crops/file_00277_row_02.png,222222,21,21,21,qwen,TRUE,low_box_conf,,
file_00277,3,score_annotation_export/score_crops/file_00277_row_03.png,1,1,1,1,qwen,TRUE,low_box_conf,,
file_00277,4,score_annotation_export/score_crops/file_00277_row_04.png,0,11,11,11,qwen,TRUE,low_box_conf,,
file_00277,5,score_annotation_export/score_crops/file_00277_row_05.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00278,0,score_annotation_export/score_crops/file_00278_row_00.png,6.66E+14,7,7,7,qwen,FALSE,,,
file_00278,1,score_annotation_export/score_crops/file_00278_row_01.png,5,207,207,207,qwen,TRUE,qwen_raw_mismatch,,
file_00278,2,score_annotation_export/score_crops/file_00278_row_02.png,0,4,4,4,qwen,FALSE,,,
file_00278,3,score_annotation_export/score_crops/file_00278_row_03.png,450,0,0,0,qwen,TRUE,qwen_raw_mismatch,,
file_00278,4,score_annotation_export/score_crops/file_00278_row_04.png,5.555E+12,5,5,5,qwen,FALSE,,,
file_00278,5,score_annotation_export/score_crops/file_00278_row_05.png,5,7,7,7,qwen,TRUE,qwen_raw_mismatch,,
file_00278,6,score_annotation_export/score_crops/file_00278_row_06.png,0,2,2,2,qwen,TRUE,qwen_raw_mismatch,,
file_00278,7,score_annotation_export/score_crops/file_00278_row_07.png,1,1,1,1,qwen,FALSE,,,
file_00278,8,score_annotation_export/score_crops/file_00278_row_08.png,41,4,4,4,qwen,TRUE,qwen_raw_mismatch,,
file_00278,9,score_annotation_export/score_crops/file_00278_row_09.png,0,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00278,10,score_annotation_export/score_crops/file_00278_row_10.png,,1,1,1,qwen,TRUE,low_box_conf,,
file_00279,0,score_annotation_export/score_crops/file_00279_row_00.png,167,69,69,69,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00279,1,score_annotation_export/score_crops/file_00279_row_01.png,95618,956,956,956,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00279,2,score_annotation_export/score_crops/file_00279_row_02.png,565555555,60,60,60,qwen,TRUE,low_box_conf,,
file_00279,3,score_annotation_export/score_crops/file_00279_row_03.png,522,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00279,4,score_annotation_export/score_crops/file_00279_row_04.png,6.66E+14,6,6,6,qwen,TRUE,low_box_conf,,
file_00279,5,score_annotation_export/score_crops/file_00279_row_05.png,44425000,0,0,0,qwen,TRUE,low_box_conf,,
file_00280,0,score_annotation_export/score_crops/file_00280_row_00.png,0,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00280,1,score_annotation_export/score_crops/file_00280_row_01.png,5E+15,6,6,6,qwen,TRUE,low_box_conf,,
file_00280,2,score_annotation_export/score_crops/file_00280_row_02.png,6506,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00280,3,score_annotation_export/score_crops/file_00280_row_03.png,91,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00280,4,score_annotation_export/score_crops/file_00280_row_04.png,0,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00280,5,score_annotation_export/score_crops/file_00280_row_05.png,0,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00280,6,score_annotation_export/score_crops/file_00280_row_06.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00280,7,score_annotation_export/score_crops/file_00280_row_07.png,4454545,6,6,6,qwen,TRUE,low_box_conf,,
file_00280,8,score_annotation_export/score_crops/file_00280_row_08.png,555425,7,7,7,qwen,TRUE,low_box_conf,,
file_00280,9,score_annotation_export/score_crops/file_00280_row_09.png,91,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00281,0,score_annotation_export/score_crops/file_00281_row_00.png,0,5,5,5,qwen,FALSE,,,
file_00281,1,score_annotation_export/score_crops/file_00281_row_01.png,222,251,251,251,qwen,TRUE,qwen_raw_mismatch,,
file_00281,2,score_annotation_export/score_crops/file_00281_row_02.png,34359,12,12,12,qwen,TRUE,qwen_raw_mismatch,,
file_00281,3,score_annotation_export/score_crops/file_00281_row_03.png,52,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00281,4,score_annotation_export/score_crops/file_00281_row_04.png,30320261,15,15,15,qwen,FALSE,,,
file_00281,5,score_annotation_export/score_crops/file_00281_row_05.png,228925,2,2,2,qwen,FALSE,,,
file_00282,0,score_annotation_export/score_crops/file_00282_row_00.png,151007,4,4,4,qwen,TRUE,low_box_conf,,
file_00282,1,score_annotation_export/score_crops/file_00282_row_01.png,66659,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00282,2,score_annotation_export/score_crops/file_00282_row_02.png,225,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00282,3,score_annotation_export/score_crops/file_00282_row_03.png,88095,6,6,6,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00282,4,score_annotation_export/score_crops/file_00282_row_04.png,2099245,3,3,3,qwen,TRUE,low_box_conf,,
file_00282,5,score_annotation_export/score_crops/file_00282_row_05.png,66694,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00282,6,score_annotation_export/score_crops/file_00282_row_06.png,5555000,0,0,0,qwen,TRUE,low_box_conf,,
file_00282,7,score_annotation_export/score_crops/file_00282_row_07.png,0,2,2,2,qwen,TRUE,low_box_conf,,
file_00282,8,score_annotation_export/score_crops/file_00282_row_08.png,251612,2,2,2,qwen,TRUE,low_box_conf,,
file_00282,9,score_annotation_export/score_crops/file_00282_row_09.png,84959,1,1,1,qwen,TRUE,low_box_conf,,
file_00282,10,score_annotation_export/score_crops/file_00282_row_10.png,0,1,1,1,qwen,TRUE,low_box_conf,,
file_00283,0,score_annotation_export/score_crops/file_00283_row_00.png,5000,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00283,1,score_annotation_export/score_crops/file_00283_row_01.png,22225000,5,5,5,qwen,TRUE,low_box_conf,,
file_00283,2,score_annotation_export/score_crops/file_00283_row_02.png,406,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00283,3,score_annotation_export/score_crops/file_00283_row_03.png,555555,5,5,5,qwen,TRUE,low_box_conf,,
file_00283,4,score_annotation_export/score_crops/file_00283_row_04.png,5555000,1,1,1,qwen,TRUE,low_box_conf,,
file_00284,0,score_annotation_export/score_crops/file_00284_row_00.png,222,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00284,1,score_annotation_export/score_crops/file_00284_row_01.png,333000000,1,1,,review_required,TRUE,low_box_conf|no_valid,,
file_00284,2,score_annotation_export/score_crops/file_00284_row_02.png,3592579,3,3,3,qwen,TRUE,low_box_conf,,
file_00284,3,score_annotation_export/score_crops/file_00284_row_03.png,0,129,129,129,qwen,TRUE,low_box_conf,,
file_00284,4,score_annotation_export/score_crops/file_00284_row_04.png,1,7,7,7,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00284,5,score_annotation_export/score_crops/file_00284_row_05.png,20172010,2,2,2,qwen,FALSE,,,
file_00284,6,score_annotation_export/score_crops/file_00284_row_06.png,555333333,7,7,7,qwen,FALSE,,,
file_00284,7,score_annotation_export/score_crops/file_00284_row_07.png,555333333,1,1,1,qwen,FALSE,,,
file_00284,8,score_annotation_export/score_crops/file_00284_row_08.png,52296,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00284,9,score_annotation_export/score_crops/file_00284_row_09.png,0,1,1,1,qwen,TRUE,low_box_conf,,
file_00285,0,score_annotation_export/score_crops/file_00285_row_00.png,456452,4,4,4,qwen,TRUE,low_box_conf,,
file_00285,1,score_annotation_export/score_crops/file_00285_row_01.png,2222500,136,136,136,qwen,TRUE,low_box_conf,,
file_00285,2,score_annotation_export/score_crops/file_00285_row_02.png,555452,1,1,1,qwen,TRUE,low_box_conf,,
file_00285,3,score_annotation_export/score_crops/file_00285_row_03.png,666202425,0,0,0,qwen,TRUE,low_box_conf,,
file_00285,4,score_annotation_export/score_crops/file_00285_row_04.png,442612,16,16,16,qwen,TRUE,low_box_conf,,
file_00285,5,score_annotation_export/score_crops/file_00285_row_05.png,2,2,2,2,qwen,TRUE,low_box_conf,,
file_00286,0,score_annotation_export/score_crops/file_00286_row_00.png,20202020,1,1,1,qwen,FALSE,,,
file_00286,1,score_annotation_export/score_crops/file_00286_row_01.png,555555,5,5,5,qwen,FALSE,,,
file_00286,2,score_annotation_export/score_crops/file_00286_row_02.png,4.56E+14,0,0,0,qwen,FALSE,,,
file_00286,3,score_annotation_export/score_crops/file_00286_row_03.png,80101,0,0,0,qwen,TRUE,low_box_conf,,
file_00286,4,score_annotation_export/score_crops/file_00286_row_04.png,555333333,7,7,7,qwen,FALSE,,,
file_00286,5,score_annotation_export/score_crops/file_00286_row_05.png,282202,2,2,2,qwen,FALSE,,,
file_00286,6,score_annotation_export/score_crops/file_00286_row_06.png,6.66E+14,9,9,9,qwen,FALSE,,,
file_00286,7,score_annotation_export/score_crops/file_00286_row_07.png,0,0,0,0,qwen,FALSE,,,
file_00286,8,score_annotation_export/score_crops/file_00286_row_08.png,2020012,9,9,9,qwen,FALSE,,,
file_00286,9,score_annotation_export/score_crops/file_00286_row_09.png,6664545,9,9,9,qwen,FALSE,,,
file_00287,0,score_annotation_export/score_crops/file_00287_row_00.png,6565945,4,4,4,qwen,FALSE,,,
file_00287,1,score_annotation_export/score_crops/file_00287_row_01.png,0,105,105,105,qwen,FALSE,,,
file_00287,2,score_annotation_export/score_crops/file_00287_row_02.png,5E+14,0,0,0,qwen,FALSE,,,
file_00287,3,score_annotation_export/score_crops/file_00287_row_03.png,555452,2,2,2,qwen,FALSE,,,
file_00287,4,score_annotation_export/score_crops/file_00287_row_04.png,5555959,0,0,0,qwen,FALSE,,,
file_00288,0,score_annotation_export/score_crops/file_00288_row_00.png,0,7,7,7,qwen,FALSE,,,
file_00288,1,score_annotation_export/score_crops/file_00288_row_01.png,337,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00288,2,score_annotation_export/score_crops/file_00288_row_02.png,55559,1,1,1,qwen,FALSE,,,
file_00288,3,score_annotation_export/score_crops/file_00288_row_03.png,5.558E+11,2,2,2,qwen,FALSE,,,
file_00288,4,score_annotation_export/score_crops/file_00288_row_04.png,77725000,2,2,2,qwen,FALSE,,,
file_00288,5,score_annotation_export/score_crops/file_00288_row_05.png,5.55E+14,2,2,2,qwen,FALSE,,,
file_00288,6,score_annotation_export/score_crops/file_00288_row_06.png,7.77E+14,5,5,5,qwen,FALSE,,,
file_00288,7,score_annotation_export/score_crops/file_00288_row_07.png,775012,5,5,5,qwen,FALSE,,,
file_00288,8,score_annotation_export/score_crops/file_00288_row_08.png,6.66E+14,10,10,10,qwen,FALSE,,,
file_00288,9,score_annotation_export/score_crops/file_00288_row_09.png,303202202,1,1,1,qwen,TRUE,low_box_conf,,
file_00288,10,score_annotation_export/score_crops/file_00288_row_10.png,,1,1,1,qwen,TRUE,low_box_conf,,
file_00289,0,score_annotation_export/score_crops/file_00289_row_00.png,450,18,18,18,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00289,1,score_annotation_export/score_crops/file_00289_row_01.png,675,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00289,2,score_annotation_export/score_crops/file_00289_row_02.png,4.44E+14,10,10,10,qwen,TRUE,low_box_conf,,
file_00289,3,score_annotation_export/score_crops/file_00289_row_03.png,5555959,1,1,1,qwen,TRUE,low_box_conf,,
file_00290,0,score_annotation_export/score_crops/file_00290_row_00.png,5E+14,2,2,2,qwen,FALSE,,,
file_00290,1,score_annotation_export/score_crops/file_00290_row_01.png,52,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00290,2,score_annotation_export/score_crops/file_00290_row_02.png,1,2,2,2,qwen,TRUE,qwen_raw_mismatch,,
file_00290,3,score_annotation_export/score_crops/file_00290_row_03.png,162925,1,1,1,qwen,FALSE,,,
file_00290,4,score_annotation_export/score_crops/file_00290_row_04.png,555,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00290,5,score_annotation_export/score_crops/file_00290_row_05.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00290,6,score_annotation_export/score_crops/file_00290_row_06.png,650,4,4,4,qwen,TRUE,qwen_raw_mismatch,,
file_00290,7,score_annotation_export/score_crops/file_00290_row_07.png,11,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00290,8,score_annotation_export/score_crops/file_00290_row_08.png,555,2,2,2,qwen,TRUE,qwen_raw_mismatch,,
file_00290,9,score_annotation_export/score_crops/file_00290_row_09.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00290,10,score_annotation_export/score_crops/file_00290_row_10.png,,UNKNOWN,,,review_required,TRUE,low_box_conf|no_valid|qwen_unknown,,
file_00291,0,score_annotation_export/score_crops/file_00291_row_00.png,0,5,5,5,qwen,FALSE,,,
